utseconds, gps_lat, gps_lon, gps_alt, AOA, T_CAPS, T_MMS, qc_CAPS, qc_MMS, ps_CAPS, ps_MMS, PAS_CAPS, TAS_MMS
58924, 22.61310, -120.51604, 7645.08, 1.31, 274.76, 258.38, 436.431, 400.016, 101.80, 138.27, 179.09, 214.38
58924, 22.61500, -120.51603, 7633.97, 1.31, 276.20, 258.48, 436.934, 400.602, 101.63, 138.25, 179.33, 214.26
58924, 22.61695, -120.51602, 7622.58, 1.30, 275.72, 258.56, 436.934, 401.181, 101.63, 138.34, 179.18, 214.23
58924, 22.61886, -120.51601, 7611.56, 1.31, 276.01, 258.63, 438.444, 401.756, 102.06, 138.27, 179.34, 214.06
58924, 22.62078, -120.51599, 7600.28, 1.32, 275.57, 258.71, 438.947, 402.365, 100.84, 138.13, 178.16, 213.85
58924, 22.62269, -120.51599, 7589.06, 1.33, 275.62, 258.79, 439.199, 402.966, 100.84, 138.01, 178.13, 213.66
58924, 22.62459, -120.51597, 7577.94, 1.34, 276.28, 258.87, 440.960, 403.542, 101.80, 137.87, 178.77, 213.45
58924, 22.62652, -120.51596, 7566.66, 1.34, 275.37, 258.94, 440.457, 404.156, 101.36, 137.75, 178.23, 213.25
58924, 22.62844, -120.51595, 7555.38, 1.34, 276.16, 259.01, 442.218, 404.741, 102.33, 137.53, 178.91, 212.99
58924, 22.63034, -120.51594, 7544.36, 1.35, 275.89, 259.09, 441.715, 405.356, 101.71, 137.34, 178.45, 212.74
58924, 22.63223, -120.51593, 7533.27, 1.35, 275.94, 259.16, 442.973, 405.924, 100.93, 137.42, 177.63, 212.69
58924, 22.63414, -120.51591, 7522.07, 1.35, 276.33, 259.24, 442.470, 406.522, 101.28, 137.36, 178.12, 212.54
58924, 22.63605, -120.51590, 7510.97, 1.35, 275.62, 259.29, 442.721, 407.092, 101.01, 137.37, 177.64, 212.43
58924, 22.63798, -120.51590, 7499.68, 1.36, 276.69, 259.35, 443.728, 407.681, 101.63, 137.41, 178.28, 212.35
58924, 22.63986, -120.51589, 7488.74, 1.37, 275.64, 259.40, 444.483, 408.262, 101.71, 137.57, 177.88, 212.34
58924, 22.64179, -120.51588, 7477.58, 1.37, 276.47, 259.42, 444.734, 408.871, 100.75, 137.55, 177.36, 212.20
58924, 22.64368, -120.51587, 7466.68, 1.36, 276.25, 259.42, 445.992, 409.456, 101.19, 137.36, 177.41, 211.92
58924, 22.64559, -120.51586, 7455.68, 1.36, 276.11, 259.45, 446.747, 410.051, 101.63, 137.09, 177.57, 211.61
58924, 22.64749, -120.51586, 7444.78, 1.37, 276.79, 259.44, 446.999, 410.621, 100.93, 136.75, 177.20, 211.23
58924, 22.64942, -120.51586, 7433.79, 1.38, 275.72, 259.39, 448.257, 411.230, 101.01, 136.91, 176.71, 211.19
58924, 22.65127, -120.51586, 7423.18, 1.38, 276.20, 259.34, 449.012, 411.776, 100.58, 136.91, 176.40, 211.04
58924, 22.65318, -120.51585, 7412.28, 1.40, 276.38, 259.37, 449.263, 412.371, 101.01, 136.73, 176.75, 210.79
58924, 22.65504, -120.51585, 7401.74, 1.42, 276.55, 259.38, 449.515, 412.922, 100.66, 136.67, 176.49, 210.62
58924, 22.65696, -120.51585, 7391.06, 1.39, 276.79, 259.41, 449.766, 413.516, 100.40, 136.71, 176.32, 210.52
58924, 22.65885, -120.51585, 7380.48, 1.36, 275.35, 259.46, 450.773, 414.076, 100.14, 136.67, 175.48, 210.38
58924, 22.66075, -120.51585, 7369.88, 1.35, 276.38, 259.52, 451.528, 414.681, 100.31, 136.61, 175.82, 210.23
58924, 22.66262, -120.51585, 7359.37, 1.36, 275.94, 259.58, 451.024, 415.256, 100.31, 136.66, 175.76, 210.16
58924, 22.66449, -120.51586, 7348.75, 1.39, 275.72, 259.64, 452.534, 415.811, 101.01, 136.66, 175.97, 210.06
58924, 22.66640, -120.51586, 7338.07, 1.39, 276.77, 259.71, 451.528, 416.396, 100.75, 136.50, 176.28, 209.84
58924, 22.66828, -120.51586, 7327.47, 1.38, 275.45, 259.81, 453.289, 416.976, 100.40, 136.38, 175.29, 209.66
58924, 22.67017, -120.51586, 7316.87, 1.38, 275.94, 259.90, 454.295, 417.536, 100.75, 136.44, 175.54, 209.61
58924, 22.67205, -120.51587, 7306.37, 1.37, 276.79, 259.97, 455.050, 418.126, 100.84, 136.40, 175.75, 209.48
58924, 22.67393, -120.51587, 7295.67, 1.35, 275.64, 260.03, 455.050, 418.686, 100.84, 136.60, 175.39, 209.51
58924, 22.67581, -120.51588, 7284.99, 1.36, 276.94, 260.09, 454.798, 419.286, 100.66, 136.67, 175.71, 209.45
58924, 22.67768, -120.51589, 7274.27, 1.37, 276.13, 260.15, 457.063, 419.896, 100.40, 136.78, 174.87, 209.42
58924, 22.67954, -120.51590, 7263.55, 1.36, 276.28, 260.22, 456.559, 420.461, 100.58, 136.61, 175.13, 209.19
58924, 22.68143, -120.51590, 7252.69, 1.35, 277.11, 260.32, 458.824, 421.076, 100.49, 136.55, 174.95, 209.06
58924, 22.68331, -120.51590, 7241.79, 1.37, 275.94, 260.42, 458.069, 421.647, 101.80, 136.59, 175.70, 208.99
58924, 22.68522, -120.51591, 7230.64, 1.39, 277.23, 260.53, 457.566, 422.273, 101.36, 136.53, 175.87, 208.86
58924, 22.68705, -120.51591, 7220.07, 1.43, 276.45, 260.62, 458.824, 422.867, 100.58, 136.42, 174.80, 208.68
58924, 22.68892, -120.51592, 7209.29, 1.44, 276.52, 260.70, 459.327, 423.416, 100.66, 136.36, 174.81, 208.55
58924, 22.69079, -120.51592, 7198.69, 1.39, 277.43, 260.76, 460.082, 424.036, 99.09, 136.33, 173.76, 208.42
58924, 22.69265, -120.51592, 7188.09, 1.36, 276.25, 260.83, 461.088, 424.646, 101.19, 136.56, 174.83, 208.47
58924, 22.69452, -120.51592, 7177.49, 1.35, 276.79, 260.88, 461.843, 425.196, 99.96, 136.79, 173.94, 208.53
58924, 22.69638, -120.51592, 7166.79, 1.36, 277.50, 260.96, 462.597, 425.796, 101.36, 136.83, 175.11, 208.45
58924, 22.69824, -120.51592, 7156.07, 1.37, 276.55, 261.06, 463.100, 426.396, 100.84, 136.81, 174.32, 208.34
58924, 22.70008, -120.51592, 7145.45, 1.37, 277.45, 261.13, 462.597, 426.981, 101.28, 136.83, 175.02, 208.26
58924, 22.70196, -120.51592, 7134.59, 1.38, 277.35, 261.18, 464.358, 427.557, 100.14, 136.75, 173.83, 208.09
58924, 22.70382, -120.51591, 7123.87, 1.35, 276.82, 261.25, 464.610, 428.156, 101.01, 136.53, 174.29, 207.83
58924, 22.70569, -120.51591, 7112.89, 1.34, 277.99, 261.34, 465.365, 428.800, 100.58, 136.30, 174.20, 207.57
58924, 22.70754, -120.51590, 7101.89, 1.37, 276.84, 261.39, 466.119, 429.410, 100.58, 136.29, 173.71, 207.45
58924, 22.70939, -120.51590, 7090.99, 1.39, 277.38, 261.49, 466.371, 430.006, 101.10, 136.16, 174.24, 207.26
58924, 22.71122, -120.51590, 7079.95, 1.43, 277.94, 261.59, 466.119, 430.611, 99.61, 136.14, 173.32, 207.16
58924, 22.71309, -120.51589, 7068.79, 1.44, 276.64, 261.69, 467.629, 431.236, 100.49, 136.17, 173.34, 207.08
58924, 22.71492, -120.51588, 7057.88, 1.43, 277.96, 261.78, 468.383, 431.831, 100.31, 136.18, 173.49, 207.00
58924, 22.71677, -120.51587, 7046.98, 1.38, 278.06, 261.88, 468.887, 432.468, 100.14, 136.34, 173.31, 207.01
58924, 22.71864, -120.51586, 7035.97, 1.38, 277.28, 261.95, 469.138, 433.066, 101.10, 136.64, 173.76, 207.12
58924, 22.72046, -120.51586, 7025.15, 1.38, 277.91, 262.01, 470.144, 433.671, 101.19, 137.17, 173.86, 207.38
58924, 22.72231, -120.51584, 7014.25, 1.38, 278.18, 262.10, 470.899, 434.291, 101.19, 137.36, 173.82, 207.40
58924, 22.72417, -120.51583, 7003.27, 1.38, 277.38, 262.16, 470.648, 434.886, 101.71, 137.64, 174.00, 207.49
58924, 22.72602, -120.51583, 6992.47, 1.35, 278.50, 262.10, 471.402, 435.526, 101.80, 138.15, 174.30, 207.67
58924, 22.72786, -120.51582, 6981.67, 1.31, 277.84, 262.17, 473.666, 436.156, 101.19, 138.12, 173.26, 207.54
58924, 22.72970, -120.51580, 6970.77, 1.34, 277.91, 262.28, 473.163, 436.736, 101.71, 138.08, 173.76, 207.44
58924, 22.73154, -120.51580, 6959.97, 1.35, 278.23, 262.38, 474.169, 437.366, 101.71, 138.32, 173.70, 207.51
58924, 22.73336, -120.51578, 6949.15, 1.33, 277.67, 262.45, 474.169, 437.991, 102.59, 138.42, 174.18, 207.46
58924, 22.73521, -120.51577, 6938.27, 1.32, 278.50, 262.53, 475.930, 438.586, 102.41, 138.29, 174.02, 207.28
58924, 22.73706, -120.51577, 6927.29, 1.30, 278.72, 262.61, 475.427, 439.230, 102.41, 138.23, 174.17, 207.13
58924, 22.73889, -120.51576, 6916.19, 1.28, 277.91, 262.67, 476.936, 439.880, 103.11, 138.54, 174.20, 207.23
58924, 22.74072, -120.51574, 6905.09, 1.32, 278.72, 262.73, 478.194, 440.486, 102.68, 138.16, 173.93, 206.87
58924, 22.74255, -120.51573, 6893.79, 1.35, 279.04, 262.79, 478.194, 441.116, 101.45, 137.71, 173.10, 206.45
58924, 22.74438, -120.51573, 6882.49, 1.37, 278.11, 262.85, 478.446, 441.766, 101.45, 137.72, 172.78, 206.34
58924, 22.74621, -120.51572, 6871.17, 1.38, 278.62, 262.91, 478.194, 442.396, 101.54, 137.56, 173.04, 206.12
58924, 22.74804, -120.51572, 6859.89, 1.39, 279.09, 262.97, 479.200, 443.066, 101.89, 137.37, 173.29, 205.87
58924, 22.74985, -120.51571, 6848.78, 1.39, 278.18, 263.04, 480.458, 443.701, 101.71, 137.15, 172.67, 205.62
58924, 22.75170, -120.51571, 6837.59, 1.37, 278.82, 263.13, 480.710, 444.346, 100.93, 136.97, 172.24, 205.39
58924, 22.75352, -120.51570, 6826.39, 1.36, 278.99, 263.22, 480.710, 444.976, 101.80, 136.83, 172.95, 205.20
58924, 22.75533, -120.51570, 6815.35, 1.37, 278.18, 263.29, 482.470, 445.591, 99.79, 136.59, 170.90, 204.93
58924, 22.75717, -120.51570, 6804.09, 1.38, 279.04, 263.37, 481.716, 446.256, 101.10, 136.31, 172.28, 204.63
58924, 22.75907, -120.51570, 6792.38, 1.38, 279.11, 263.45, 482.722, 446.915, 100.75, 136.07, 171.88, 204.36
58924, 22.76082, -120.51571, 6781.57, 1.41, 278.28, 263.52, 484.483, 447.526, 100.66, 135.84, 171.28, 204.11
58924, 22.76264, -120.51571, 6770.19, 1.43, 278.62, 263.59, 485.237, 448.176, 100.05, 135.71, 170.80, 203.91
58924, 22.76446, -120.51572, 6758.89, 1.45, 278.28, 263.66, 485.237, 448.826, 99.79, 135.77, 170.50, 203.84
58924, 22.76628, -120.51572, 6747.77, 1.46, 278.62, 263.76, 485.740, 449.466, 100.14, 135.66, 170.79, 203.67
58924, 22.76808, -120.51573, 6736.75, 1.45, 278.72, 263.86, 486.998, 450.091, 100.05, 135.64, 170.56, 203.57
58924, 22.76992, -120.51573, 6725.77, 1.44, 279.55, 263.97, 486.998, 450.746, 100.58, 135.76, 171.21, 203.56
58924, 22.77172, -120.51574, 6714.95, 1.41, 278.82, 264.04, 487.501, 451.381, 100.49, 135.72, 170.84, 203.42
58924, 22.77355, -120.51575, 6703.98, 1.40, 278.94, 264.08, 488.004, 452.025, 100.31, 135.89, 170.67, 203.42
58924, 22.77537, -120.51576, 6693.36, 1.42, 279.62, 264.14, 489.513, 452.636, 100.31, 136.13, 170.64, 203.48
58924, 22.77718, -120.51577, 6682.68, 1.41, 279.09, 264.23, 489.513, 453.275, 100.14, 136.18, 170.35, 203.42
58924, 22.77900, -120.51578, 6671.78, 1.41, 279.01, 264.28, 489.765, 453.916, 100.93, 136.02, 170.88, 203.20
58924, 22.78081, -120.51579, 6660.98, 1.40, 279.92, 264.35, 490.268, 454.546, 100.66, 135.80, 170.88, 202.95
58924, 22.78263, -120.51580, 6649.98, 1.43, 279.87, 264.39, 491.526, 455.181, 100.84, 135.98, 170.80, 202.96
58924, 22.78441, -120.51580, 6639.34, 1.43, 279.11, 264.45, 493.286, 455.789, 100.49, 135.96, 170.04, 202.84
58924, 22.78624, -120.51582, 6628.46, 1.44, 279.67, 264.53, 493.035, 456.446, 100.66, 135.83, 170.38, 202.66
58924, 22.78805, -120.51583, 6617.76, 1.41, 279.99, 264.59, 492.783, 457.076, 100.40, 135.69, 170.32, 202.46
58924, 22.78986, -120.51583, 6606.98, 1.39, 279.04, 264.67, 494.041, 457.716, 100.23, 135.60, 169.70, 202.30
58924, 22.79166, -120.51584, 6596.18, 1.41, 279.72, 264.70, 494.544, 458.356, 99.53, 135.62, 169.31, 202.19
58924, 22.79345, -120.51585, 6585.44, 1.41, 280.21, 264.80, 495.298, 458.992, 100.40, 135.55, 170.00, 202.05
58924, 22.79528, -120.51586, 6574.38, 1.40, 279.33, 264.79, 496.053, 459.661, 100.66, 135.55, 169.81, 201.92
58924, 22.79709, -120.51586, 6563.38, 1.41, 279.57, 264.68, 496.053, 460.271, 101.98, 135.63, 170.87, 201.81
58924, 22.79888, -120.51587, 6552.46, 1.45, 279.14, 264.88, 496.556, 460.916, 100.31, 135.65, 169.42, 201.76
58924, 22.80069, -120.51588, 6541.38, 1.43, 279.60, 264.79, 499.071, 461.561, 99.96, 135.70, 168.91, 201.63
58924, 22.80246, -120.51588, 6530.57, 1.42, 279.26, 264.83, 498.065, 462.239, 99.96, 135.43, 168.96, 201.33
58924, 22.80426, -120.51589, 6519.64, 1.43, 280.11, 264.92, 499.071, 462.862, 99.70, 135.30, 168.87, 201.15
58924, 22.80609, -120.51589, 6508.58, 1.38, 279.84, 265.01, 499.826, 463.551, 100.31, 135.27, 169.14, 201.03
58924, 22.80786, -120.51589, 6497.67, 1.41, 279.26, 265.10, 500.329, 464.162, 99.96, 135.32, 168.62, 200.97
58924, 22.80966, -120.51589, 6486.64, 1.41, 279.48, 265.19, 501.586, 464.832, 99.61, 135.40, 168.24, 200.94
58924, 22.81145, -120.51589, 6475.47, 1.42, 280.55, 265.14, 501.335, 465.489, 100.84, 136.08, 169.52, 201.24
58924, 22.81325, -120.51589, 6464.34, 1.40, 279.84, 265.05, 501.083, 466.182, 101.54, 136.57, 169.86, 201.40
58924, 22.81506, -120.51589, 6453.18, 1.47, 279.18, 265.09, 503.347, 466.825, 100.84, 136.54, 168.80, 201.27
58924, 22.81685, -120.51588, 6442.18, 1.42, 280.43, 265.20, 503.347, 467.486, 100.14, 136.45, 168.65, 201.12
58924, 22.81863, -120.51588, 6431.44, 1.38, 280.23, 265.29, 504.101, 468.129, 101.01, 136.45, 169.14, 201.04
58924, 22.82044, -120.51587, 6420.46, 1.39, 279.45, 265.40, 504.604, 468.786, 101.36, 136.30, 169.09, 200.84
58924, 22.82221, -120.51587, 6409.57, 1.39, 280.26, 265.50, 504.353, 469.452, 100.93, 136.05, 169.04, 200.58
58924, 22.82402, -120.51586, 6398.48, 1.38, 280.60, 265.63, 506.616, 470.106, 101.01, 136.21, 168.87, 200.62
58924, 22.82581, -120.51586, 6387.46, 1.41, 280.14, 265.71, 506.365, 470.756, 101.19, 136.84, 168.90, 200.93
58924, 22.82765, -120.51586, 6376.10, 1.42, 279.89, 265.82, 507.622, 471.435, 101.80, 136.84, 169.09, 200.85
58924, 22.82938, -120.51585, 6365.48, 1.37, 280.48, 265.92, 507.371, 472.086, 101.63, 136.88, 169.18, 200.79
58924, 22.83117, -120.51584, 6354.56, 1.36, 281.04, 266.04, 509.634, 472.776, 101.71, 136.71, 169.08, 200.58
58924, 22.83294, -120.51583, 6343.57, 1.35, 279.99, 266.15, 509.634, 473.432, 100.58, 136.67, 167.92, 200.47
58924, 22.83474, -120.51583, 6332.28, 1.35, 280.11, 266.27, 510.891, 474.145, 101.01, 136.67, 168.09, 200.38
58924, 22.83652, -120.51581, 6320.96, 1.37, 280.97, 266.40, 511.143, 474.815, 101.45, 136.47, 168.64, 200.16
58924, 22.83831, -120.51580, 6309.58, 1.40, 281.43, 266.48, 511.394, 475.495, 102.85, 136.73, 169.77, 200.24
58924, 22.84007, -120.51580, 6298.34, 1.40, 280.11, 266.56, 511.143, 476.172, 100.93, 136.76, 167.99, 200.16
58924, 22.84188, -120.51578, 6286.78, 1.40, 280.94, 266.67, 513.155, 476.851, 100.49, 136.58, 167.62, 199.95
58924, 22.84365, -120.51577, 6275.66, 1.41, 281.58, 266.79, 513.909, 477.545, 102.50, 136.68, 169.19, 199.93
58924, 22.84543, -120.51577, 6264.36, 1.39, 281.31, 266.83, 514.915, 478.235, 101.71, 137.30, 168.38, 200.22
58924, 22.84721, -120.51575, 6253.08, 1.36, 280.72, 266.91, 514.915, 478.906, 101.89, 137.76, 168.34, 200.42
58924, 22.84900, -120.51574, 6241.78, 1.39, 281.33, 266.96, 514.915, 479.601, 101.28, 138.05, 168.07, 200.51
58924, 22.85078, -120.51573, 6230.58, 1.36, 282.26, 266.99, 516.173, 480.281, 103.03, 138.76, 169.45, 200.86
58924, 22.85256, -120.51573, 6219.38, 1.37, 282.11, 267.03, 516.927, 480.931, 104.34, 138.98, 170.25, 200.90
58924, 22.85432, -120.51572, 6208.36, 1.34, 281.24, 267.15, 518.184, 481.626, 103.38, 138.95, 169.10, 200.79
58924, 22.85610, -120.51571, 6197.26, 1.31, 281.21, 267.23, 518.687, 482.335, 103.38, 138.79, 169.02, 200.58
58924, 22.85788, -120.51571, 6185.98, 1.37, 282.11, 267.30, 520.448, 483.021, 102.41, 138.63, 168.34, 200.37
58924, 22.85964, -120.51571, 6174.96, 1.36, 282.07, 267.37, 519.693, 483.696, 103.90, 138.69, 169.52, 200.30
58924, 22.86143, -120.51570, 6163.68, 1.36, 281.58, 267.41, 521.453, 484.371, 102.50, 138.54, 168.09, 200.09
58924, 22.86319, -120.51571, 6152.78, 1.35, 281.58, 267.44, 522.711, 485.045, 101.80, 138.26, 167.40, 199.79
58924, 22.86500, -120.51571, 6141.53, 1.32, 282.29, 267.46, 521.705, 485.754, 103.03, 137.82, 168.65, 199.38
58924, 22.86673, -120.51571, 6130.76, 1.31, 282.24, 267.50, 522.962, 486.445, 102.06, 137.68, 167.75, 199.17
58924, 22.86850, -120.51571, 6119.58, 1.37, 281.33, 267.55, 523.465, 487.135, 101.71, 137.69, 167.16, 199.06
58924, 22.87027, -120.51571, 6108.36, 1.38, 281.63, 267.57, 525.477, 487.815, 102.68, 137.67, 167.66, 198.93
58924, 22.87205, -120.51572, 6097.18, 1.40, 282.07, 267.43, 525.225, 488.501, 102.76, 137.90, 167.89, 198.90
58924, 22.87380, -120.51572, 6086.26, 1.38, 282.36, 267.30, 525.477, 489.176, 103.03, 138.78, 168.13, 199.32
58924, 22.87555, -120.51572, 6075.44, 1.34, 281.65, 267.18, 527.489, 489.859, 104.08, 139.71, 168.40, 199.75
58924, 22.87732, -120.51572, 6064.64, 1.27, 281.19, 266.96, 527.991, 490.529, 104.34, 140.09, 168.38, 199.79
58924, 22.87911, -120.51572, 6053.58, 1.30, 281.33, 266.70, 528.997, 491.241, 104.16, 139.83, 168.15, 199.38
58924, 22.88084, -120.51571, 6042.86, 1.28, 281.97, 266.72, 529.249, 491.901, 102.76, 139.80, 167.29, 199.25
58924, 22.88263, -120.51571, 6031.80, 1.30, 281.72, 266.75, 529.752, 492.565, 103.73, 139.74, 167.85, 199.10
58924, 22.88439, -120.51571, 6020.80, 1.35, 280.75, 266.80, 530.255, 493.245, 104.08, 139.74, 167.74, 198.99
58924, 22.88613, -120.51570, 6009.96, 1.32, 281.14, 266.86, 531.260, 493.940, 103.64, 139.67, 167.40, 198.84
58924, 22.88791, -120.51570, 5998.98, 1.32, 281.80, 266.90, 531.512, 494.623, 103.38, 139.67, 167.37, 198.73
58924, 22.88968, -120.51570, 5988.10, 1.31, 281.65, 266.90, 531.763, 495.290, 103.46, 139.54, 167.35, 198.52
58924, 22.89143, -120.51570, 5977.20, 1.31, 281.65, 266.94, 532.266, 495.963, 105.13, 139.15, 168.47, 198.16
58924, 22.89318, -120.51570, 5966.20, 1.29, 281.06, 266.99, 534.529, 496.693, 103.46, 138.69, 166.79, 197.75
58924, 22.89494, -120.51570, 5955.18, 1.30, 281.53, 267.07, 534.529, 497.385, 102.94, 138.49, 166.55, 197.51
58924, 22.89671, -120.51570, 5943.81, 1.34, 281.67, 267.13, 534.529, 498.100, 103.38, 138.20, 166.91, 197.22
58924, 22.89845, -120.51570, 5932.58, 1.35, 281.97, 267.19, 535.032, 498.793, 103.81, 137.96, 167.24, 196.95
58924, 22.90029, -120.51570, 5920.64, 1.38, 281.31, 267.15, 536.289, 499.567, 103.03, 138.21, 166.30, 196.97
58924, 22.90196, -120.51570, 5910.00, 1.38, 280.82, 267.18, 537.295, 500.223, 102.76, 138.56, 165.83, 197.08
58924, 22.90371, -120.51570, 5898.88, 1.37, 281.24, 267.26, 538.301, 500.935, 103.29, 138.45, 166.19, 196.92
58924, 22.90547, -120.51570, 5887.80, 1.35, 280.77, 267.32, 539.306, 501.653, 102.41, 138.23, 165.29, 196.67
58924, 22.90723, -120.51570, 5876.70, 1.35, 281.75, 267.37, 538.804, 502.340, 103.38, 137.94, 166.34, 196.37
58924, 22.90897, -120.51570, 5865.68, 1.36, 280.87, 267.42, 539.306, 503.043, 102.33, 137.78, 165.25, 196.16
58924, 22.91070, -120.51570, 5854.59, 1.36, 281.14, 267.49, 539.809, 503.787, 102.68, 137.71, 165.51, 196.01
58924, 22.91248, -120.51570, 5843.21, 1.39, 281.58, 267.60, 540.815, 504.480, 102.41, 137.69, 165.32, 195.91
58924, 22.91422, -120.51570, 5832.18, 1.38, 282.09, 267.73, 542.072, 505.173, 102.41, 137.70, 165.29, 195.84
58924, 22.91594, -120.51571, 5821.09, 1.38, 282.16, 267.84, 541.569, 505.880, 102.50, 137.56, 165.45, 195.66
58924, 22.91769, -120.51571, 5810.16, 1.36, 281.75, 267.89, 542.826, 506.597, 102.24, 137.68, 164.97, 195.63
58924, 22.91946, -120.51572, 5799.00, 1.35, 281.65, 267.89, 543.832, 507.315, 103.03, 138.03, 165.37, 195.73
58924, 22.92118, -120.51572, 5787.99, 1.35, 281.38, 267.95, 544.586, 508.000, 103.73, 138.00, 165.69, 195.61
58924, 22.92293, -120.51573, 5776.96, 1.36, 281.87, 268.04, 545.089, 508.720, 103.38, 137.90, 165.51, 195.45
58924, 22.92469, -120.51573, 5765.70, 1.39, 282.48, 268.13, 545.341, 509.455, 103.81, 137.95, 165.97, 195.39
58924, 22.92644, -120.51573, 5754.70, 1.38, 281.97, 268.19, 547.352, 510.145, 103.38, 138.04, 165.23, 195.35
58924, 22.92818, -120.51574, 5743.68, 1.38, 281.43, 268.25, 547.352, 510.853, 101.63, 137.85, 163.82, 195.12
58924, 22.92990, -120.51575, 5732.79, 1.38, 281.65, 268.32, 548.609, 511.577, 103.64, 137.72, 165.16, 194.94
58924, 22.93166, -120.51576, 5721.80, 1.38, 282.07, 268.41, 548.609, 512.283, 102.33, 137.68, 164.34, 194.81
58924, 22.93341, -120.51577, 5710.80, 1.38, 282.80, 268.51, 548.609, 513.013, 102.50, 137.67, 164.68, 194.72
58924, 22.93515, -120.51577, 5699.98, 1.37, 282.48, 268.60, 550.118, 513.705, 103.29, 137.79, 164.95, 194.71
58924, 22.93689, -120.51578, 5689.08, 1.38, 281.97, 268.67, 550.872, 514.435, 102.41, 137.93, 164.07, 194.70
58924, 22.93869, -120.51579, 5677.69, 1.40, 282.11, 268.75, 551.123, 515.155, 101.89, 138.05, 163.70, 194.68
58924, 22.94037, -120.51580, 5667.20, 1.39, 281.89, 268.78, 553.135, 515.840, 102.94, 138.49, 164.12, 194.86
58924, 22.94208, -120.51580, 5656.66, 1.38, 282.21, 268.88, 552.632, 516.510, 102.68, 138.61, 164.10, 194.86
58924, 22.94384, -120.51581, 5645.88, 1.37, 282.99, 268.97, 555.397, 517.243, 102.15, 138.67, 163.58, 194.80
58924, 22.94558, -120.51582, 5635.18, 1.32, 283.14, 269.12, 553.637, 517.963, 103.55, 138.52, 164.86, 194.63
58924, 22.94731, -120.51583, 5624.48, 1.33, 282.63, 269.19, 554.392, 518.635, 104.16, 138.75, 165.04, 194.69
58924, 22.94903, -120.51583, 5613.76, 1.28, 282.33, 269.27, 556.403, 519.357, 103.81, 138.93, 164.44, 194.71
58924, 22.95078, -120.51584, 5602.88, 1.33, 282.21, 269.38, 555.900, 520.063, 103.90, 138.62, 164.53, 194.43
58924, 22.95251, -120.51585, 5591.88, 1.35, 282.87, 269.49, 557.660, 520.795, 102.68, 138.75, 163.62, 194.43
58924, 22.95425, -120.51586, 5580.88, 1.37, 283.26, 269.56, 559.168, 521.505, 103.03, 138.65, 163.79, 194.27
58924, 22.95598, -120.51586, 5569.90, 1.38, 283.46, 269.65, 559.168, 522.225, 102.68, 138.55, 163.59, 194.10
58924, 22.95769, -120.51586, 5559.09, 1.34, 283.63, 269.69, 560.425, 522.910, 104.08, 138.39, 164.47, 193.91
58924, 22.95944, -120.51586, 5548.18, 1.35, 283.36, 269.71, 561.179, 523.665, 101.89, 138.05, 162.74, 193.56
58924, 22.96118, -120.51587, 5537.10, 1.35, 282.92, 269.78, 561.934, 524.390, 102.15, 137.93, 162.70, 193.38
58924, 22.96290, -120.51587, 5526.28, 1.36, 282.53, 269.84, 563.442, 525.103, 102.41, 137.97, 162.58, 193.31
58924, 22.96464, -120.51587, 5515.20, 1.37, 282.97, 269.93, 562.939, 525.840, 102.33, 137.91, 162.71, 193.18
58924, 22.96634, -120.51587, 5504.39, 1.38, 283.24, 270.02, 562.939, 526.547, 102.41, 138.01, 162.85, 193.16
58924, 22.96808, -120.51587, 5493.30, 1.37, 283.63, 270.10, 564.699, 527.265, 103.64, 138.27, 163.60, 193.23
58924, 22.96982, -120.51587, 5482.21, 1.37, 283.82, 270.20, 564.448, 528.000, 101.80, 138.37, 162.38, 193.21
58924, 22.97155, -120.51587, 5471.31, 1.36, 283.43, 270.31, 564.950, 528.730, 103.11, 138.32, 163.14, 193.09
58924, 22.97330, -120.51586, 5460.12, 1.34, 283.12, 270.40, 564.950, 529.449, 103.29, 138.31, 163.17, 193.00
58924, 22.97497, -120.51586, 5449.49, 1.34, 282.82, 270.47, 567.213, 530.167, 103.03, 138.44, 162.61, 192.99
58924, 22.97671, -120.51586, 5438.30, 1.36, 282.92, 270.56, 565.956, 530.905, 103.99, 138.44, 163.48, 192.89
58924, 22.97845, -120.51586, 5427.20, 1.36, 283.31, 270.65, 568.218, 531.650, 103.81, 138.41, 163.18, 192.78
58924, 22.98017, -120.51585, 5416.20, 1.37, 283.26, 270.74, 568.972, 532.400, 103.99, 138.49, 163.19, 192.74
58924, 22.98189, -120.51585, 5405.20, 1.34, 284.09, 270.82, 569.224, 533.150, 103.11, 138.54, 162.78, 192.68
